"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","HUR","TOT","PC_LF","M","1990-09",3.2,
"FIN","HUR","TOT","PC_LF","M","1990-10",3.5,
"FIN","HUR","TOT","PC_LF","M","1990-11",3.7,
"FIN","HUR","TOT","PC_LF","M","1990-12",3.9,
"FIN","HUR","TOT","PC_LF","M","1991-01",4.3,
"FIN","HUR","TOT","PC_LF","M","1991-02",4.6,
"FIN","HUR","TOT","PC_LF","M","1991-03",5,
"FIN","HUR","TOT","PC_LF","M","1991-04",5.4,
"FIN","HUR","TOT","PC_LF","M","1991-05",5.9,
"FIN","HUR","TOT","PC_LF","M","1991-06",6.4,
"FIN","HUR","TOT","PC_LF","M","1991-07",6.9,
"FIN","HUR","TOT","PC_LF","M","1991-08",7.5,
"FIN","HUR","TOT","PC_LF","M","1991-09",8,
"FIN","HUR","TOT","PC_LF","M","1991-10",8.3,
"FIN","HUR","TOT","PC_LF","M","1991-11",8.7,
"FIN","HUR","TOT","PC_LF","M","1991-12",9.2,
"FIN","HUR","TOT","PC_LF","M","1992-01",9.6,
"FIN","HUR","TOT","PC_LF","M","1992-02",9.9,
"FIN","HUR","TOT","PC_LF","M","1992-03",10.1,
"FIN","HUR","TOT","PC_LF","M","1992-04",10.5,
"FIN","HUR","TOT","PC_LF","M","1992-05",11,
"FIN","HUR","TOT","PC_LF","M","1992-06",11.6,
"FIN","HUR","TOT","PC_LF","M","1992-07",12.2,
"FIN","HUR","TOT","PC_LF","M","1992-08",12.6,
"FIN","HUR","TOT","PC_LF","M","1992-09",13,
"FIN","HUR","TOT","PC_LF","M","1992-10",13.3,
"FIN","HUR","TOT","PC_LF","M","1992-11",13.6,
"FIN","HUR","TOT","PC_LF","M","1992-12",13.9,
"FIN","HUR","TOT","PC_LF","M","1993-01",14.2,
